t,d
1104,0.000110731
1105,0.0338836
1106,0.0102426
1107,-0.034548
1108,-0.0316136
1109,0.00520434
1110,0.0318351
1111,0.00885845
1112,-0.0243607
1113,0
1114,0.0301741
1115,-0.0157791
1116,-0.0324441
1117,0.0177723
1118,0.0251912
1119,-0.00991039
1120,-0.0104087
1121,0.000553653
1122,0.00298973
1123,-0.00182706
1124,-0.0107409
1125,0.0120696
1126,0.0277934
1127,0.000609019
1128,-0.0197654
1129,-0.0012734
1130,0.0014395
1131,-0.0176615
1132,0.00149486
1133,0.0231427
1134,0.00714213
1135,-0.00991039
1136,0.00985503
1137,0.0173293
1138,-0.000387557
1139,-0.0220908
1140,-0.0192671
1141,0.0012734
1142,0.00802797
1143,-0.00332192
1144,0.00453996
1145,0.0159452
1146,-0.0124018
1147,-0.0221461
1148,0.00708676
1149,0.012125
1150,0.00692066
1151,0.00780651
1152,-0.00797261
1153,-0.0129555
1154,-0.00509361
1155,-0.0100211
1156,0.00387557
1157,0.022423
1158,0.002879
1159,-0.0100765
1160,-0.002879
1161,-0.0163881
1162,-0.00808334
1163,0.0114053
1164,0.0101872
1165,-0.00631165
1166,-0.0221461
1167,-0.0280149
1168,0.00592409
1169,0.016222
1170,-0.0254127
1171,-0.0272951
1172,-0.000110731
1173,-0.0054258
1174,-0.0167757
1175,-0.0229212
1176,-0.0290668
1177,-0.0199315
1178,-0.0263539
1179,-0.0507146
1180,-0.0194886
1181,0.00708676
1182,-0.0311153
1183,-0.0462854
1184,-0.0151701
1185,-0.0199315
1186,-0.0264093
1187,-0.0219247
1188,-0.0265754
1189,-0.0116821
1190,-0.00315582
1191,-0.0378145
1192,-0.0302848
1193,0.0160006
1194,0.02198
1195,0.0122911
1196,0.0134538
1197,-0.00764041
1198,-0.0132323
1199,0.0127894
1200,0.0110177
1201,0.00824943
1202,0.0281256
1203,0.0341604
1204,0.0167203
1205,-0.00094121
1206,-5.53653e-05
1207,0.0105748
1208,0.0245268
1209,0.0105748
1210,0.00586872
1211,0.00791724
1212,0.00116267
1213,-0.0152808
1214,-0.00985503
1215,0.00525971
1216,0.00847089
1217,-0.0169972
1218,-0.0316136
1219,-0.0136199
1220,0.0113499
1221,-0.0127894
1222,-0.043351
1223,-0.0101872
1224,0.0081387
1225,0.0119035
1226,0.0176615
1227,0.00509361
1228,-0.0105748
1229,0.00836016
1230,-0.0105748
1231,-0.0247483
1232,0.0215371
1233,0.0269629
1234,-0.0172186
1235,0.00177169
1236,0.0101319
1237,-0.0279595
1238,-0.0286239
1239,-0.00426313
1240,0.00160559
1241,0.0197101
1242,0.00354338
1243,-0.0229212
1244,0.0181045
1245,0.0274612
1246,-0.00847089
1247,0.0138967
1248,0.0359875
1249,0.0168864
1250,0.00930137
1251,0.0103533
1252,0.0148933
1253,0.031669
1254,0.0140074
1255,0.00094121
1256,0.0401952
1257,0.0419115
1258,0.00459532
1259,0.0208727
1260,0.031669
1261,0.00260217
1262,0.00132877
1263,0.0101872
1264,0.0127894
1265,0.0197654
1266,-0.00226998
1267,-0.0234195
1268,-0.00741895
1269,-0.0177723
1270,-0.0150594
1271,0.00719749
1272,0.012734
1273,0.0269075
1274,0.025911
1275,-0.000110731
1276,0.0154469
1277,0.0418008
1278,0.0399184
1279,0.0439601
1280,0.0411918
1281,0.0152255
1282,0.0235856
1283,0.0359875
1284,0.00952283
1285,0.0337728
1286,0.0464515
1287,0.000498288
1288,-0.00204852
1289,0.0236964
1290,0.0117374
1291,0.0233088
1292,0.0331638
1293,0.0146164
1294,0.0399184
1295,0.064113
1296,0.0315029
1297,0.0127894
