t,d
1,6.6725e-05
2,0
3,0
4,0.0002669
5,0.00040035
6,0.000333625
7,0.00040035
8,0.000333625
9,0.000333625
10,0.000333625
11,0.0002669
12,0.00040035
13,0.00040035
14,0.000467075
15,0.0005338
16,0.000467075
17,0.00040035
18,0.0002669
19,0.00040035
20,0.000333625
21,0.0002669
22,0.0002669
23,0.000333625
24,0.000333625
25,0.0002669
26,0.000200175
27,0.0002669
28,0.000333625
29,0.000333625
30,0.0002669
31,0.000200175
32,0.000200175
33,0.000200175
34,0.0002669
35,0.000467075
36,0.000333625
37,0.00040035
38,0.00040035
39,0.00040035
40,0.000333625
41,0.000333625
42,0.000333625
43,0.0002669
44,0.0002669
45,0.0002669
46,0.0002669
47,0.0002669
48,0.000200175
49,0.0002669
50,0.0002669
51,0.000467075
52,0.00040035
53,0.00040035
54,0.000333625
55,0.00040035
56,0.000200175
57,0.000333625
58,0.000333625
59,0.000333625
60,0.000333625
61,0.00040035
62,0.00040035
63,0.00040035
64,0.0002669
65,0.00040035
66,0.000200175
67,0.00013345
68,0
69,0
70,0.000200175
71,0.000200175
72,0.000333625
73,0.0002669
74,0.0002669
75,0.000333625
76,0.000333625
77,0.0005338
78,0.000467075
79,0.00040035
80,0.000333625
81,0.00040035
82,0.0002669
83,0.00013345
84,6.6725e-05
85,0.00013345
86,0.00013345
87,0.000200175
88,0.000333625
89,0.000467075
90,0.000333625
91,0.00040035
92,0.0002669
93,0.000200175
94,0.0002669
95,0.0002669
96,0.0002669
97,0.000333625
98,0.000333625
99,0.00013345
100,0.000200175
101,0.000333625
102,0.00040035
103,0.00013345
104,0.000200175
105,0.000333625
106,0.000200175
107,0.000333625
108,0.0002669
109,0.000333625
110,0.0002669
111,0.000333625
112,0.000333625
113,0.000333625
114,0.0002669
115,0.000333625
116,0.000333625
117,0.00040035
118,0.000333625
119,0.000200175
120,6.6725e-05
121,0.0002669
122,0.000200175
123,0.000200175
124,0.000200175
125,0.00040035
126,0.00040035
127,0.000467075
128,0.000467075
129,0.00040035
130,0.000333625
131,0.000333625
132,0.0002669
133,0.000200175
134,0.00013345
135,0.000200175
136,0.0002669
137,0.000333625
138,0.0002669
139,0.00040035
140,0.00040035
141,0.0005338
142,0.00040035
143,0.00040035
144,0.00040035
145,0.000333625
146,0.0002669
147,0.000333625
148,0.00040035
149,0.0002669
150,0.000200175
151,0.000333625
152,0.0002669
153,0.000200175
154,0.000333625
155,0.00040035
156,0.000333625
157,0.000600525
158,0.00040035
159,0.00040035
160,0.00040035
161,0.000467075
162,0.00040035
163,0.00040035
164,0.000333625
165,0.00040035
166,0.000333625
167,0.0002669
168,0.0002669
169,0.000200175
170,0.000333625
171,0.00040035
172,0.000467075
173,0.000333625
174,0.00040035
175,0.00040035
176,0.000467075
177,0.00040035
178,0.0002669
179,0.000333625
180,0.0002669
181,0.000200175
182,6.6725e-05
183,6.6725e-05
184,0.000200175
185,0.0002669
186,0.000200175
187,0.000333625
188,0.0002669
189,0.0002669
190,0.00040035
191,0.000600525
192,0.00040035
193,0.0002669
194,0.00013345
195,0.000200175
196,0.000200175
197,6.6725e-05
198,0.00013345
199,0.000200175
200,0.00013345
201,0.000200175
202,0.00013345
203,0.00013345
204,0.0002669
205,0.000333625
206,0.00040035
207,0.000467075
208,0.000467075
209,0.000333625
210,0.0002669
211,0.0002669
212,0.0005338
213,0.000333625
214,0.00040035
215,0.00040035
216,0.0002669
217,0.0002669
218,0.00013345
219,0.0002669
220,0.000333625
221,0.000333625
222,0.000333625
223,0.000333625
224,0.000333625
225,0.000333625
226,0.000200175
227,0.000200175
228,0.0002669
229,0.000333625
230,0.0002669
231,0.000333625
232,0.00013345
233,0.00040035
234,0.000467075
235,0.000600525
236,0.000467075
237,0.000467075
238,0.000333625
239,0.00040035
240,0.000333625
241,0.00040035
242,0.000333625
243,0.0002669
244,0.000333625
245,0.0002669
246,0.0002669
247,0.00013345
248,0.000200175
249,0.0002669
250,0.000333625
251,0.00040035
252,0.00040035
253,0.00040035
254,0.00040035
255,0.000467075
256,0.0005338
257,0.000600525
258,0.00040035
259,0.0002669
260,0.00013345
261,0.00013345
262,0.00013345
263,0.00013345
264,0.0002669
265,0.00040035
266,0.0005338
267,0.000467075
268,0.000333625
269,0.0002669
270,0.000200175
271,0.0002669
272,0.0002669
273,0.0002669
274,0.00040035
275,0.00040035
276,0.000467075
277,0.000333625
278,0.0002669
279,0.00013345
280,0.000200175
281,0.000200175
282,0.00013345
283,6.6725e-05
284,0.00013345
285,0.000333625
286,0.00040035
287,0.00040035
288,0.00040035
289,0.000333625
290,0.0002669
291,6.6725e-05
292,0
293,0
294,0.00013345
295,6.6725e-05
296,0.00040035
297,0.00040035
298,0.000467075
299,0.000467075
300,0.000467075
301,0.00040035
302,0.00013345
303,0.00013345
304,0.000200175
305,0.0002669
306,0.0002669
307,0.0002669
308,0.000333625
309,0.0002669
310,0.000200175
311,0.000200175
312,0.0002669
313,0.000333625
314,0.0002669
315,0.00040035
316,0.00040035
317,0.000467075
318,0.000333625
319,0.000467075
320,0.00040035
321,0.000333625
322,0.00013345
323,6.6725e-05
324,0.0002669
325,0.0002669
326,0.00040035
327,0.000333625
328,0.00040035
329,0.000333625
330,0.000333625
331,0.0002669
332,0.000200175
333,0.0002669
334,0.00040035
335,0.00040035
336,0.00040035
337,0.00040035
338,0.00040035
339,0.00040035
340,0.00040035
341,0.000200175
342,0.00013345
343,0.0002669
344,0.0002669
345,0.0002669
346,0.0002669
347,0.00040035
348,0.000467075
349,0.00040035
350,0.000467075
351,0.00040035
352,0.000200175
353,0.000200175
354,6.6725e-05
355,0.000200175
356,0.0002669
357,0.00040035
358,0.0002669
359,0.00040035
360,0.000333625
361,0.000333625
362,0.000333625
363,0.000333625
364,0.000467075
365,0.000333625
366,0.00040035
367,0.00040035
368,0.000333625
369,0.000333625
370,0.000200175
371,0
372,0
373,0.00013345
374,0.00013345
375,0.000333625
376,0.000333625
377,0.000467075
378,0.000333625
379,0.00040035
380,0.00040035
381,0.00040035
382,0.000200175
383,0.000333625
384,0.00040035
385,0.000467075
386,0.0005338
387,0.00040035
388,0.000333625
389,0.0002669
390,0.000333625
391,0.000467075
392,0.00040035
393,0.0002669
394,0.0002669
395,0.000333625
396,0.00040035
397,0.0005338
398,0.00040035
399,0.00040035
400,0.00040035
401,0.000467075
402,0.000333625
403,0.000333625
404,0.000333625
405,0.0002669
406,0.000333625
407,0.0002669
408,0.00040035
409,0.000467075
410,0.000333625
411,0.000467075
412,0.0002669
413,0.000200175
414,0.0002669
415,0.000333625
416,0.000200175
417,0.000333625
418,0.00013345
419,0.000200175
420,0.000200175
421,0.0002669
422,6.6725e-05
423,6.6725e-05
424,0.000200175
425,0.0002669
426,0.0002669
427,0.000333625
428,0.0002669
429,0.0002669
430,0.0002669
431,0.0002669
432,0
433,0
434,0
435,0.000333625
436,0.00040035
437,0.0005338
438,0.000333625
439,0.0002669
440,0.000333625
441,0.0002669
442,0.00013345
443,0.000200175
444,0.0002669
445,0.000333625
446,0.00040035
447,0.0005338
448,0.0005338
449,0.0005338
450,0.000333625
451,0.000333625
452,0.000200175
453,0.000200175
454,0.0002669
455,0.000333625
456,0.00040035
457,0.000333625
458,0.000333625
459,0.000200175
460,0.0002669
461,0.000333625
462,0.0002669
463,0.0002669
464,0.0002669
465,0.0002669
466,0.000200175
467,0.0002669
468,0.000333625
469,0.000333625
470,0.000200175
471,0.000333625
472,0.000333625
473,0.0002669
474,0.0002669
475,0.000333625
476,0.000333625
477,0.000467075
478,0.000467075
479,0.000333625
480,0.0002669
481,0.00013345
482,0
483,0.00013345
484,6.6725e-05
485,0.0002669
486,0.00040035
487,0.00040035
488,0.00040035
489,0.000467075
490,0.000333625
491,0.000333625
492,0.0002669
493,0.000333625
494,0.000333625
495,0.000333625
496,0.00040035
497,0.00040035
498,0.000333625
499,0.00013345
500,0.00013345
501,0.00040035
502,0.000333625
503,0.000200175
504,0.0002669
505,0.00040035
506,0.000600525
507,0.000733975
508,0.000867425
509,0.00093415
510,0.00093415
511,0.000867425
512,0.00113433
513,0.00200175
514,0.0021352
515,0.00173485
516,6.6725e-05
517,-0.002669
518,-0.0034697
519,-0.0008007
520,0.005338
521,0.0010676
522,0.0002669
523,0.0002669
524,0.00146795
525,-0.00420368
526,-0.00593853
527,0.0002669
528,-0.0013345
529,-0.00467075
530,-0.00520455
531,0.00220193
532,0.00513783
533,0.0016014
534,0.0016014
535,-0.0034697
536,-0.0010676
537,0.0002669
538,0.000733975
539,-0.00260228
540,-0.0013345
541,0.00713958
542,0.00513783
543,6.6725e-05
544,-0.00487093
545,-0.0010676
546,0.00066725
547,0.00173485
548,0.00233538
549,0.00687268
550,0.00407023
551,-0.0032028
552,-0.00600525
553,0.00313608
554,0.00847408
555,0.00600525
556,-0.000600525
557,-0.0042704
558,0.00200175
559,0.0032028
560,0.00387005
561,0.00540473
562,0.00200175
563,-0.00306935
564,-0.0050711
565,-0.0058718
566,-0.00567163
567,-0.0056049
568,-0.00433713
569,-0.0018683
570,0.00206848
571,0.0050711
572,0.00340298
573,0.0005338
574,-0.00340298
575,-0.00487093
576,-0.00807373
577,-0.0162142
578,-0.0233538
579,-0.0276909
580,-0.0235539
581,-0.00226865
582,0.0260228
583,0.036632
584,0.0332958
585,0.0340298
586,0.0267567
587,0.0153468
588,0.00900788
589,0.00273573
590,-0.0131448
591,-0.0255557
592,-0.014813
593,0.0077401
594,0.0184161
595,0.0183494
596,0.0144793
597,0.00180158
598,-0.00660578
599,-0.00527128
600,-0.00360315
601,-0.00900788
602,-0.0195504
603,-0.0185496
604,-0.00153468
605,0.01528
606,0.0138788
607,0.0018683
608,-0.00433713
609,-0.00333625
610,-0.00066725
611,-0.00193503
612,-0.00580508
613,-0.00820718
614,-0.00353643
615,0.000333625
616,-0.00353643
617,-0.00407023
618,0.0050711
619,0.0149464
620,0.0192168
621,0.0193503
622,0.0184828
623,0.0142124
624,0.00513783
625,0
626,-0.0040035
627,-0.00627215
628,-0.0116102
629,-0.0183494
630,-0.0180825
631,-0.0166813
632,-0.0115434
633,-0.005338
634,-0.00680595
635,-0.0102757
636,-0.0112765
637,-0.00727303
638,0.0010676
639,0.00607198
640,0.0021352
641,-0.00146795
642,-0.000467075
643,-0.00013345
644,-0.00146795
645,-0.00180158
646,-0.00193503
647,-0.0013345
648,0.0021352
649,0.00313608
650,0.00547145
651,0.0074732
652,0.00553818
653,0.0050711
654,0.00393678
655,0.0024021
656,0.000600525
657,0.00126778
658,0.00166813
659,0.00146795
660,0.00226865
661,0.00146795
662,0.000733975
663,0.0024021
664,0.00193503
665,-0.00146795
666,0.00093415
667,0.00140123
668,0.00366988
669,0.00440385
670,0.00553818
671,0.00440385
672,0.00467075
673,0.00493765
674,0.00246883
675,0.0002669
676,-0.00233538
677,-0.0058718
678,-0.00700613
679,-0.00493765
680,-0.00653905
681,-0.0072063
682,-0.0061387
683,-0.0048042
684,-0.00220193
685,-0.00333625
686,-0.0048042
687,-0.00467075
688,-0.00200175
689,0.00193503
690,0.00166813
691,0.00173485
692,0.00500438
693,0.0056049
694,0.00360315
695,0.00326953
696,0.0034697
697,0.00300263
698,0.00140123
699,-0.00140123
700,-0.0010676
701,0.000200175
702,0.00393678
703,0.00567163
704,0.00500438
705,0.0034697
706,0.00366988
707,0.00380333
708,0.00413695
709,0.0037366
710,0.00220193
711,0.000333625
712,-0.00013345
713,0.00166813
714,0.00233538
715,0.00206848
716,0.00113433
717,-6.6725e-05
718,0.00013345
719,0.00140123
720,0.0010676
721,0.0002669
722,-6.6725e-05
723,-0.0008007
724,-0.000600525
725,-0.00193503
726,-0.002669
727,-0.00273573
728,-0.00306935
729,-0.00246883
730,-0.00173485
731,-0.00180158
732,-0.00226865
733,-0.00100088
734,0.00040035
735,0.0010676
736,0.00066725
737,0.000333625
738,0.000600525
739,0.00040035
740,6.6725e-05
741,0.0005338
742,0.00173485
743,0.00253555
744,0.00200175
745,0.00093415
746,0.000733975
747,0
748,-0.0002669
749,-6.6725e-05
750,-0.0002669
751,-0.00126778
752,-0.00246883
753,-0.0024021
754,-0.00153468
755,-0.000600525
756,-0.00066725
757,-0.0016014
758,-0.0018683
759,-0.0005338
760,0.00120105
761,0.00246883
762,0.00300263
763,0.00366988
764,0.00447058
765,0.00500438
766,0.0048042
767,0.0042704
768,0.00353643
769,0.00273573
770,0.00193503
771,0.00040035
772,-0.00113433
773,-0.00260228
774,-0.0037366
775,-0.00500438
776,-0.00527128
777,-0.00440385
778,-0.00360315
779,-0.00246883
780,-0.00140123
781,-0.00040035
782,0.0008007
783,0.0018683
784,0.00273573
785,0.00326953
786,0.00333625
787,0.00286918
788,0.00206848
789,0.00140123
790,0.00066725
791,0
792,-0.000200175
793,-0.0002669
794,-0.00040035
795,-0.00066725
796,-0.00093415
797,-0.0008007
798,-0.000200175
799,0.00066725
800,0.0010676
801,0.0013345
802,0.00166813
803,0.00233538
804,0.00273573
805,0.00273573
806,0.002669
807,0.00233538
808,0.00173485
809,0.00113433
810,0.000200175
811,-0.00066725
812,-0.0013345
813,-0.00166813
814,-0.00173485
815,-0.00126778
816,-0.0008007
817,-0.000467075
818,-0.000200175
819,0.00013345
820,0.000733975
821,0.0013345
822,0.00173485
823,0.0018683
824,0.00193503
825,0.00200175
826,0.00193503
827,0.0016014
828,0.00113433
829,0.000733975
830,0
831,-0.000867425
832,-0.00200175
833,-0.00286918
834,-0.0034697
835,-0.0037366
836,-0.00366988
837,-0.00340298
838,-0.00326953
839,-0.0029359
840,-0.0024021
841,-0.00173485
842,-0.00113433
843,-0.00040035
844,0.000200175
845,0.0008007
846,0.00126778
847,0.0018683
848,0.00206848
849,0.0021352
850,0.00206848
851,0.00193503
852,0.00180158
853,0.00166813
854,0.00166813
855,0.00146795
856,0.00153468
857,0.0016014
858,0.00153468
859,0.0016014
860,0.00153468
861,0.00166813
862,0.00193503
863,0.00226865
864,0.0024021
865,0.00260228
866,0.00253555
867,0.00246883
868,0.00206848
869,0.00153468
870,0.00126778
871,0.0010676
872,0.0010676
873,0.00093415
874,0.000867425
875,0.000600525
876,0.00040035
877,0.00066725
878,0.00100088
879,0.00120105
880,0.00113433
881,0.0010676
882,0.00100088
883,0.00100088
884,0.00066725
885,0.000467075
886,0.00013345
887,-0.00013345
888,-0.000600525
889,-0.00113433
890,-0.00140123
891,-0.00146795
892,-0.00180158
893,-0.00193503
894,-0.0024021
895,-0.002669
896,-0.00306935
897,-0.00360315
898,-0.00380333
899,-0.00387005
900,-0.00380333
901,-0.00360315
902,-0.0032028
903,-0.0024021
904,-0.0016014
905,-0.0005338
906,0.0002669
907,0.00126778
908,0.00200175
909,0.00253555
910,0.00300263
911,0.00326953
912,0.0034697
913,0.00340298
914,0.00313608
915,0.00286918
916,0.0024021
917,0.00200175
918,0.00126778
919,0.0008007
920,0
921,-0.0005338
922,-0.00093415
923,-0.00113433
924,-0.00126778
925,-0.0013345
926,-0.00113433
927,-0.0008007
928,-0.000600525
929,-0.000200175
930,-0.000200175
931,-0.0002669
932,-0.0002669
933,-0.000467075
934,-0.0005338
935,-0.0005338
936,-0.00040035
937,0
938,0.00013345
939,0.000467075
940,0.00093415
941,0.00153468
942,0.00226865
943,0.00300263
944,0.00333625
945,0.00366988
946,0.00360315
947,0.00360315
948,0.0034697
949,0.00340298
950,0.0029359
951,0.00226865
952,0.0016014
953,0.00120105
954,0.000867425
955,0.0005338
956,0.000333625
957,0.00013345
958,-6.6725e-05
959,-0.000200175
960,-0.0005338
961,-0.00093415
962,-0.00120105
963,-0.0013345
964,-0.0016014
965,-0.0016014
966,-0.00146795
967,-0.00153468
968,-0.00146795
969,-0.00146795
970,-0.00146795
971,-0.00140123
972,-0.00113433
973,-0.0008007
974,-0.00013345
975,0.000333625
976,0.00066725
977,0.00093415
978,0.00120105
979,0.00153468
980,0.00166813
981,0.00166813
982,0.00180158
983,0.00173485
984,0.00153468
985,0.00113433
986,0.000600525
987,6.6725e-05
988,-0.000467075
989,-0.0008007
990,-0.00093415
991,-0.00093415
992,-0.000867425
993,-0.000467075
994,0.00013345
995,0.000867425
996,0.00140123
997,0.00173485
998,0.0018683
999,0.00180158
1000,0.00173485
1001,0.0013345
1002,0.00093415
1003,0.0008007
1004,0.000600525
1005,0.0002669
1006,0.00013345
1007,-0.00013345
1008,-0.0005338
1009,-0.0005338
1010,-0.000600525
1011,-0.00066725
1012,-0.000600525
1013,-0.000333625
1014,-0.00013345
1015,0
1016,0.000200175
1017,0.000467075
1018,0.00066725
1019,0.000733975
1020,0.00066725
1021,0.000733975
1022,0.00066725
1023,0.000733975
1024,0.000733975
1025,0.000600525
1026,0.000333625
1027,0.0002669
1028,0
1029,0
1030,0
1031,-0.000200175
1032,-0.000333625
1033,-0.000333625
1034,-0.000333625
1035,-0.00040035
1036,-0.000200175
1037,-0.00013345
1038,-0.00013345
1039,0
1040,-6.6725e-05
1041,0
1042,0
1043,6.6725e-05
1044,0.0002669
1045,0.00040035
1046,0.000467075
1047,0.000733975
1048,0.000600525
1049,0.0008007
1050,0.0008007
1051,0.000733975
1052,0.0008007
