t,d
1,0.00010806
2,0.000324181
3,0.000810451
4,-0.000432241
5,0.000864481
6,-0.000648361
7,0.000432241
8,0.00016209
9,0.00113463
10,-0.000756421
11,0.000378211
12,0.000378211
13,0.00124269
14,-0.00021612
15,0.000972542
16,-0.000972542
17,0.00021612
18,0.00010806
19,0.00027015
20,-0.000432241
21,0.000972542
22,5.40301e-05
23,0.000486271
24,-0.00010806
25,0.000486271
26,-0.00118866
27,-0.00016209
28,0.000324181
29,0.000324181
30,-0.000972542
31,0.00135075
32,0.000432241
33,0.00021612
34,5.40301e-05
35,0.000810451
36,-0.00178299
37,-0.000378211
38,0.000972542
39,-0.00016209
40,-0.00102657
41,0.00172896
42,0
43,0
44,0.000324181
45,0.000324181
46,-0.00129672
47,-0.000594331
48,0
49,0.00021612
50,-5.40301e-05
51,0.000864481
52,0
53,0.000378211
54,-0.000594331
55,0.000594331
56,-0.000378211
57,0.000864481
58,-0.00027015
59,5.40301e-05
60,-0.000432241
61,0.00140478
62,0.000432241
63,0.000324181
64,-0.000432241
65,0.000594331
66,-0.000702391
67,-0.00010806
68,-0.000432241
69,0.0010806
70,0.000432241
71,0.0010806
72,-0.000810451
73,0.000324181
74,0.000432241
75,0.00027015
76,-0.00118866
77,0.00167493
78,0.00021612
79,-0.000864481
80,-0.000432241
81,0.00275553
82,-0.00010806
83,-0.000702391
84,0.000432241
85,0.00129672
86,-0.00183702
87,0.000324181
88,0.000810451
89,-0.00010806
90,-0.000594331
91,0.00221523
92,-0.000324181
93,-0.000918512
94,0.000378211
95,-0.00016209
96,-0.00124269
97,5.40301e-05
98,0.00016209
99,0.00027015
100,-0.000378211
101,0.00016209
102,0.00010806
103,-0.00010806
104,-0.000324181
105,0.00151284
106,-0.000702391
107,-0.00027015
108,0.000540301
109,0.00010806
110,-0.00124269
111,0.00129672
112,0.000756421
113,0.000432241
114,-0.000594331
115,0.00102657
116,-0.000702391
117,0.000324181
118,0.00027015
119,0.00156687
120,-0.000864481
121,0.000594331
122,0.000324181
123,-0.000432241
124,-0.00021612
125,0.000486271
126,-0.00102657
127,-0.000324181
128,0.00027015
129,0.000648361
130,-0.000324181
131,0.00189105
132,-0.00021612
133,-0.00021612
134,0.00016209
135,0.000594331
136,-0.00113463
137,0.000972542
138,0.000486271
139,0.000432241
140,-0.000432241
141,0.00145881
142,-0.00010806
143,-0.00027015
144,0.00021612
145,0.00151284
146,-0.00140478
147,0.000324181
148,0.000756421
149,0.000594331
150,-0.000594331
151,0.00194508
152,0
153,-0.00016209
154,0.00010806
155,0.000594331
156,-0.00118866
157,0.00010806
158,0.00027015
159,0.00010806
160,0
161,0.00183702
162,-0.000324181
163,-0.0010806
164,5.40301e-05
165,5.40301e-05
166,-0.000864481
167,0.00135075
168,0.00016209
169,0.00021612
170,-0.000324181
171,0.000648361
172,0
173,0.000486271
174,-0.00010806
175,0.000486271
176,-0.000918512
177,-0.000594331
178,0.000378211
179,0.00145881
180,-0.000540301
181,0.000648361
182,0.00010806
183,0.000432241
184,0
185,0.00113463
186,-0.000918512
