t,d
1,0.000333625
2,0.00040035
3,0.000333625
4,0.0002669
5,0.0002669
6,0.000333625
7,0.000333625
8,0.000200175
9,0.00013345
10,0.000200175
11,0.000200175
12,0.0002669
13,0.00013345
14,0.00013345
15,0
16,0.000200175
17,0.000333625
18,0.000467075
19,0.00040035
20,0.0005338
21,0.00040035
22,0.000333625
23,0.00040035
24,0.0005338
25,0.0005338
26,0.00040035
27,0.0002669
28,0.000333625
29,0.0002669
30,0.000333625
31,0.000333625
32,0.000333625
33,0.00040035
34,0.00040035
35,0.00040035
36,0.00040035
37,0.0002669
38,0.000333625
39,0.00040035
40,0.00040035
41,0.000333625
42,0.00040035
43,0.0002669
44,0.00040035
45,0.000200175
46,0.0002669
47,0.0002669
48,0.00040035
49,0.000333625
50,0.000333625
51,0.00013345
52,0.000200175
53,0.0002669
54,0.000467075
55,0.000333625
56,0.000200175
57,0.00013345
58,0.000200175
59,0.000200175
60,0.000467075
61,0.000467075
62,0.00040035
63,0.0002669
64,0.000333625
65,0.0002669
66,0.00013345
67,0.000200175
68,0.000333625
69,0.00040035
70,0.000333625
71,0.000200175
72,0.000333625
73,0.00040035
74,0.0005338
75,0.0002669
76,0.0002669
77,0.000200175
78,0.000333625
79,0.000333625
80,0.000467075
81,0.000467075
82,0.00040035
83,0.00040035
84,0.00040035
85,0.000333625
86,0.000467075
87,0.000467075
88,0.000467075
89,0.000467075
90,0.00040035
91,0.0002669
92,0.0002669
93,0.0002669
94,0.000333625
95,0.0002669
96,0.00013345
97,0.00013345
98,0.00040035
99,0.000333625
100,0.0002669
101,0.000200175
102,0.0002669
103,0.0002669
104,0.0002669
105,0.000200175
106,0.000200175
107,0.00013345
108,0.0002669
109,0.0002669
110,0.0002669
111,0.00040035
112,0.00013345
113,0.00013345
114,0.0002669
115,0.0002669
116,0.0002669
117,0.000333625
118,0.0002669
119,0.000333625
120,0.000333625
121,0.000333625
122,0.0002669
123,0.0002669
124,0.0002669
125,0.00013345
126,0.000200175
127,0.00013345
128,0.0002669
129,0.000333625
130,0.0005338
131,0.00040035
132,0.00040035
133,0.000200175
134,0.000200175
135,0.000333625
136,0.000467075
137,0.000333625
138,0.000200175
139,0.0002669
140,0.000600525
141,0.000467075
142,0.000600525
143,0.00066725
144,0.000600525
145,0.00040035
146,0.0002669
147,6.6725e-05
148,0.0002669
149,0.0005338
150,0.0005338
151,0.00040035
152,0.0002669
153,0.000333625
154,0.00040035
155,0.0002669
156,0.0002669
157,0.0002669
158,0.0002669
159,0.000333625
160,0.000333625
161,0.000333625
162,0.0002669
163,0.0002669
164,0.0002669
165,0.000333625
166,0.0002669
167,0.0002669
168,0.000333625
169,0.00040035
170,0.00040035
171,0.000467075
172,0.00040035
173,0.00040035
174,0.00040035
175,0.0002669
176,0.000200175
177,0.0002669
178,0.0002669
179,0.000333625
180,0.00040035
181,0.000333625
182,0.00013345
183,0.00013345
184,0.000200175
185,0.000333625
186,0.000200175
187,0.00013345
188,0.000333625
189,0.0002669
190,0.00040035
191,0.000467075
192,0.000333625
193,0.00040035
194,0.0002669
195,0.000200175
196,0.000200175
197,0.00013345
198,6.6725e-05
199,0.000333625
200,0.000467075
201,0.000200175
202,0.0002669
203,0.00040035
204,0.00040035
205,0.000333625
206,0.000467075
207,0.0002669
208,0.000333625
209,0.0002669
210,0.000333625
211,0.0002669
212,0.000200175
213,0.000200175
214,0.000200175
215,0.00013345
216,0.000200175
217,0.000200175
218,0.000333625
219,0.0005338
220,0.0005338
221,0.000467075
222,0.0002669
223,0.000333625
224,0.000333625
225,0.0002669
226,0.000200175
227,0.0002669
228,0.000333625
229,0.000467075
230,0.000600525
231,0.000467075
232,0.000467075
233,0.00040035
234,0.000467075
235,0.000333625
236,0.000200175
237,0.000200175
238,0.000333625
239,0.0002669
240,0.00040035
241,0.0002669
242,0.00013345
243,0
244,0.00013345
245,0.000200175
246,0.000333625
247,0.000333625
248,0.000200175
249,0.000200175
250,0.0002669
251,0.000333625
252,0.000200175
253,0.000200175
254,0.000467075
255,0.000200175
256,6.6725e-05
257,6.6725e-05
258,0.000200175
259,0.00040035
260,0.000600525
261,0.000467075
262,0.0002669
263,0.000200175
264,0.000333625
265,0.000467075
266,0.000467075
267,0.00040035
268,0.000333625
269,0.000333625
270,0.000467075
271,0.00040035
272,0.0002669
273,0.000333625
274,0.000200175
275,0.00013345
276,0
277,0.0005338
278,0.000200175
279,0.000333625
280,0.00040035
281,0.00040035
282,0.00040035
283,0.00040035
284,0.000467075
285,0.000333625
286,0.0002669
287,0.0002669
288,0.0002669
289,0.00040035
290,0.000333625
291,0.000467075
292,0.00040035
293,0.00040035
294,0.000333625
295,0.000333625
296,0.000333625
297,0.000333625
298,0.00040035
299,0.000333625
300,0.000467075
301,0.000333625
302,0.0002669
303,0.0002669
304,0.0002669
305,6.6725e-05
306,6.6725e-05
307,0.000200175
308,0.000467075
309,0.0005338
310,0.0005338
311,0.00040035
312,0.00040035
313,0.000333625
314,0.00040035
315,0.0002669
316,0.0002669
317,0.0002669
318,0.0002669
319,0.000333625
320,0.00040035
321,0.00040035
322,0.00040035
323,0.000333625
324,0.0002669
325,0.0002669
326,0.000200175
327,0.000333625
328,0.00040035
329,0.000333625
330,0.000333625
331,0.00013345
332,0.00013345
333,6.6725e-05
334,0.0002669
335,6.6725e-05
336,0.00013345
337,0.0002669
338,0.000333625
339,0.000333625
